p1_lvl,p2_lvl,cell_area,maj_axis,min_axis,condition,replication
294.35668,185.84721,109.82748,8.33232,4.39063,e2,1
320.19426,144.02250,62.47569,5.59837,3.74932,e2,1
373.81768,178.04084,26.82675,4.11521,2.26673,e2,1
258.21425,129.30703,35.15144,4.07571,2.98296,e2,1
309.47543,192.57681,54.53340,5.99705,3.01829,e2,1
267.55210,47.84852,62.91743,3.55651,6.22727,e2,1
324.41015,41.34668,59.45437,3.16780,6.50635,e2,2
259.52430,110.87150,60.23000,4.89905,4.13986,e2,2
362.23478,250.19054,55.30220,6.84905,2.71241,e2,2
243.30258,122.10939,58.72143,5.02363,3.87683,e2,2
350.34445,209.67548,71.00269,7.13638,3.33420,e2,2
313.84032,132.00918,37.43493,4.24919,3.11198,e2,2
362.25088,125.08554,33.14812,3.83789,2.94790,e2,2
291.68395,118.42131,75.05631,5.64009,4.46103,e2,2
318.17507,42.84595,95.61419,4.01386,8.11301,e2,2
325.80508,185.43371,56.42844,6.05052,3.16504,e2,2
355.44881,213.75843,60.49478,6.67553,3.11132,e2,2
349.65721,164.97249,24.10216,3.78896,2.27323,e2,2
365.24445,126.21479,84.86588,6.10586,4.63451,e2,2
301.44118,191.20442,29.95079,4.42977,2.32118,e2,2
301.40782,259.78967,67.89143,7.71659,2.96591,e2,2
142.58579,135.02349,40.68671,4.45930,3.15744,e2,2
365.13677,170.23521,35.95408,4.61469,2.70942,e2,2
141.58301,242.17003,47.99267,6.33585,2.63361,e2,2
297.20954,100.05258,90.84738,5.73293,5.26547,e2,2
278.46741,252.75060,91.30460,8.89285,3.50394,e2,2
287.01117,98.18570,63.47119,4.75779,4.53849,e2,2
360.00740,130.76220,78.69358,6.06809,4.33753,e2,2
292.33182,217.03324,60.22362,6.69527,3.06079,e2,2
261.34421,57.63080,55.93522,3.53271,5.38502,e2,2
325.72725,251.35754,50.63279,6.56942,2.63079,e2,2
322.61800,149.12247,72.51685,6.18690,3.94294,e2,2
296.55621,200.04500,79.46277,7.37249,3.59188,e2,2
328.53648,35.59539,41.89713,2.54575,5.71107,e2,2
253.35543,104.83336,60.10356,4.77507,4.29328,e2,2
298.70146,142.06379,37.50071,4.37005,3.03997,e2,2
253.15506,200.89942,48.63045,5.82387,2.86987,e2,2
291.30265,294.55641,36.01751,6.04028,2.09463,e2,2
256.06685,93.37088,80.59193,5.22718,5.14653,e2,2
360.09457,212.79799,81.42376,7.72027,3.56065,e2,2
254.90799,231.54559,78.39474,7.85619,3.32280,e2,2
359.41973,157.68351,64.21314,5.95486,3.63435,e2,2
323.64118,224.34193,80.47519,7.81714,3.47355,e2,2
251.07679,203.93201,60.57721,6.52646,3.13442,e2,2
256.50093,124.35726,41.16144,4.32386,3.29858,e2,2
303.04371,62.07299,68.28315,4.01212,5.63026,e2,2
315.25660,110.03934,45.04956,4.28648,3.65474,e2,2
235.18274,100.24328,76.84932,5.25715,4.85942,e2,2
270.03381,23.42796,76.18957,2.96909,9.02597,e2,2
293.81194,30.48113,105.14626,3.84559,9.38239,e2,2
333.40599,60.58130,64.33912,3.88752,5.65977,e2,2
262.92368,303.58289,101.79667,10.15629,3.34615,e2,2
229.02919,134.20787,14.79458,2.67638,1.99467,e2,2
276.41955,257.92155,54.21106,6.86708,2.63365,e2,2
252.27872,128.93679,54.38990,5.00633,3.71040,e2,2
305.54127,202.57919,81.26818,7.54096,3.63310,e2,2
300.64213,170.31262,100.03748,7.69988,4.38306,e2,2
279.94452,208.28467,32.26325,4.85642,2.31952,e2,2
205.55082,205.76278,65.34968,6.76803,3.25403,e2,2
148.94561,105.06138,35.57761,3.71426,3.30646,e2,2
348.57482,222.46247,42.21616,5.62106,2.57243,e2,2
310.23825,187.22817,39.62521,5.11238,2.71188,e2,2
424.38727,249.31546,53.77850,6.74493,2.71897,e2,2
329.02028,145.44347,66.40026,5.85122,3.92308,e2,2
278.94249,113.91088,47.38543,4.43179,3.68556,e2,2
224.84098,54.29450,57.90179,3.56225,5.63797,e2,2
295.01529,210.18882,82.01810,7.66570,3.56556,e2,2
287.25277,91.93219,43.86084,3.89259,3.89211,e2,2
197.42265,79.53178,82.66960,4.94075,5.51812,e2,2
298.42384,68.42940,100.99287,5.10761,6.64586,e2,2
308.15087,112.75460,81.34067,5.71332,4.79940,e2,2
297.22583,208.03163,54.32264,6.23903,2.97744,e2,2
287.87784,115.07001,76.72220,5.59389,4.58922,e2,2
319.51388,113.50722,50.83210,4.57970,3.77795,e2,2
333.98009,249.22364,78.12780,8.09444,3.26185,e2,2
336.76203,202.92515,55.93457,6.23373,3.02070,e2,2
270.96333,192.99063,50.08930,5.73430,2.97664,e2,2
259.24031,241.09097,52.49466,6.60976,2.69038,e2,2
405.79310,232.29447,97.63633,8.75654,3.73270,e2,2
305.27622,33.60098,67.06801,3.09190,7.23286,e2,2
298.48545,148.31150,81.24237,6.50857,4.19431,e2,2
341.85571,138.24799,52.24033,5.09389,3.53179,e2,2
323.01104,130.86798,61.34872,5.34689,3.84690,e2,2
247.06265,120.58253,31.77646,3.74961,2.97761,e2,2
265.66487,53.51739,55.79850,3.46289,5.54710,e2,2
357.33724,126.60086,49.26779,4.73615,3.52223,e2,2
347.25178,248.62330,65.89362,7.46058,3.01043,e2,2
339.04127,188.86594,71.92240,6.84184,3.52499,e2,2
325.42258,126.61748,35.21170,4.03842,3.04135,e2,2
296.71373,129.75741,23.69858,3.35926,2.49746,e2,2
316.62410,270.14005,74.30945,8.22853,2.99470,e2,2
377.11821,112.22235,53.64522,4.64392,3.96858,e2,2
350.32173,35.95531,62.91493,3.12975,6.91374,e2,2
284.69716,352.57473,2.39387,1.75893,0.56059,e2,2
278.39407,205.46762,67.67698,6.89592,3.27898,e2,2
310.90051,119.73745,80.22233,5.94750,4.61441,e2,2
339.59137,148.84686,94.18113,7.01532,4.51503,e2,2
241.93473,150.47056,57.36983,5.53653,3.55131,e2,2
256.93856,87.45686,92.77153,5.52654,5.67925,e2,2
264.18393,106.41508,52.38619,4.57874,4.00329,e2,2
282.47834,131.25980,51.78704,4.91826,3.56042,e2,2
328.90414,244.07480,61.07665,7.16010,2.96407,e2,2
289.71455,196.74610,71.45284,6.87739,3.43585,e2,2
271.23566,154.57358,62.83197,5.83531,3.65946,e2,2
325.36900,271.47021,66.50214,7.79926,2.85570,e2,2
308.79333,38.74849,63.23673,3.30896,6.67613,e2,2
199.16306,81.19742,23.98979,2.72629,3.07849,e2,2
374.02550,65.33561,54.76282,3.77804,5.15238,e2,2
265.46754,194.71631,72.67371,7.01414,3.50415,e2,2
412.08502,120.18465,71.38665,5.55737,4.36023,e2,2
353.91010,170.98613,55.81543,5.77465,3.31824,e2,2
353.68404,125.30282,34.42230,3.94520,3.01398,e2,2
288.52248,206.67300,63.80518,6.76564,3.24806,e2,2
271.03131,140.37023,79.85714,6.27327,4.27072,e2,2
296.53052,187.95132,55.46168,6.01594,3.13935,e2,2
353.28964,272.30104,54.82501,7.09960,2.64928,e2,2
161.91020,65.29332,44.92644,3.32591,4.63764,e2,2
266.41257,125.56857,75.77897,5.79814,4.35306,e2,2
332.91966,88.73664,84.96343,5.23358,5.37695,e2,2
349.31433,65.30618,44.18512,3.39788,4.53436,e2,2
370.59637,131.81207,34.86113,4.11555,3.02026,e2,2
283.92977,185.81007,90.42036,7.56176,4.00262,e2,2
302.96403,-23.34286,72.04441,1.74900,14.79437,e2,2
280.31848,213.51005,84.81208,7.89274,3.60728,e2,2
209.38483,139.74089,19.95673,3.18452,2.23687,e2,2
321.96256,105.21649,77.67554,5.44576,4.77739,e2,2
248.83798,115.55931,57.72487,4.87636,3.96223,e2,2
324.24018,180.43659,50.63631,5.70150,3.09265,e2,2
326.49125,126.61506,53.47355,4.92915,3.73961,e2,2
368.53824,224.24494,49.34799,6.16596,2.77132,e2,2
272.84257,190.85181,62.51105,6.44204,3.29405,e2,2
300.56831,211.45404,68.30818,7.11475,3.31450,e2,2
183.10745,81.78245,62.19604,4.38111,4.87665,e2,2
338.86585,243.25172,28.18854,4.85122,1.98532,e2,2
294.72670,153.99414,32.50621,4.24753,2.73826,e2,2
268.98138,338.58562,36.32000,6.38023,1.93008,e2,2
340.97595,111.99260,63.46262,5.09273,4.28245,e2,2
207.00918,183.11352,50.60519,5.65918,3.05674,e2,2
252.59669,189.83866,46.47208,5.49902,2.82017,e2,2
307.22486,173.64895,43.34862,5.16615,2.90114,e2,2
256.78405,160.72808,53.25829,5.48370,3.29517,e2,2
360.91477,114.52587,53.28113,4.70363,3.85106,e2,2
344.33843,275.26073,64.91212,7.78810,2.83565,e2,2
271.72496,105.44657,86.92158,5.73170,5.03574,e2,2
289.92288,160.02102,70.04459,6.28515,3.74959,e2,2
320.58275,169.82876,63.82180,6.14359,3.50319,e2,2
393.82797,157.24446,59.76000,5.75406,3.52265,e2,2
239.48415,186.84508,100.50570,8.03449,4.18749,e2,2
266.57437,89.90694,20.68047,2.70397,2.84060,e2,2
230.86771,248.24041,72.59300,7.85038,3.14212,e2,2
257.02197,207.15602,58.84191,6.50413,3.09394,e2,2
289.95957,205.14321,61.62988,6.59784,3.14890,e2,2
318.60738,183.66773,57.71546,6.05885,3.21528,e2,2
295.70271,136.58145,49.48367,4.92774,3.44970,e2,2
238.80644,248.79224,47.55933,6.35541,2.56519,e2,2
329.33094,48.01057,54.97507,3.29091,5.88607,e2,2
295.93032,195.78862,63.43732,6.51763,3.26166,e2,2
351.81185,168.59406,84.81346,7.01924,4.08135,e2,2
295.71785,182.54698,16.32943,3.27637,1.75506,e2,2
300.91110,134.42189,78.17270,6.14229,4.32689,e2,2
302.86710,183.63948,5.51973,1.97444,1.11613,e2,2
428.81867,143.96899,40.84221,4.54894,3.11710,e2,2
341.32822,259.71220,59.23104,7.24429,2.78839,e2,2
349.52017,202.99658,64.10912,6.68678,3.26797,e2,2
357.94661,196.14330,31.17942,4.58944,2.31964,e2,2
325.95890,227.15737,50.13827,6.20596,2.68295,e2,2
197.55811,101.86649,49.59966,4.28291,3.93363,e2,2
300.04265,131.61195,27.81910,3.63674,2.64790,e2,2
273.35548,227.07369,67.54579,7.23474,3.19071,e2,2
238.15255,175.74815,79.89694,7.00632,3.87993,e2,2
287.88366,-9.86379,90.06100,0.66786,57.66278,e2,2
301.69802,63.31593,29.59636,2.72813,3.74938,e2,2
295.18763,95.66761,57.32635,4.51862,4.39105,e2,2
254.05444,165.73458,32.83511,4.36315,2.53460,e2,2
293.04299,113.52803,60.96198,4.99129,4.13642,e2,2
266.04844,238.70921,75.54050,7.89155,3.27813,e2,2
111.79189,36.89071,65.80616,3.27515,6.94382,e2,2
224.75568,207.21695,64.72201,6.78520,3.25600,e2,2
294.73294,252.40534,43.97798,6.14414,2.43480,e2,2
238.76906,262.77822,53.98169,6.94345,2.64471,e2,2
208.14122,5.52194,51.02692,1.62413,11.36046,e2,2
298.99706,141.67485,76.21213,6.21704,4.10047,e2,2
281.80028,46.58098,42.87479,2.88592,5.22538,e2,2
340.47839,31.19544,56.07830,2.78635,6.90516,e2,2
242.01502,37.01121,55.34445,2.97807,6.44424,e2,2
248.93437,-22.85485,39.42457,1.43676,11.32667,e2,2
343.55638,176.76752,59.48943,6.06365,3.32716,e2,2
272.33835,180.75031,49.51883,5.60744,3.02809,e2,2
256.14952,55.58805,69.78963,3.92229,6.11635,e2,2
275.55364,192.35225,96.25831,8.00187,4.05865,e2,2
290.32283,121.13619,34.21708,3.86420,3.07056,e2,2
407.81840,-30.17248,60.55878,1.97438,10.41299,e2,2
245.26706,217.77689,46.41474,5.91166,2.67810,e2,2
296.78092,200.77982,50.47133,5.86566,2.88094,e2,2
316.00752,91.20450,64.75868,4.68589,4.75410,e2,2
302.83686,243.59666,32.92119,5.25405,2.12749,e2,2
229.13785,242.66665,25.01077,4.56703,1.93654,e2,2
422.41982,166.00499,49.26339,5.36559,3.12965,e2,2
304.83290,198.43985,93.90741,7.99459,3.92112,e2,2
256.09511,51.23368,74.44378,3.98009,6.43946,e2,2
294.19472,118.33820,79.16639,5.82779,4.64081,e2,2
224.96730,81.23457,57.74741,4.20415,4.69556,e2,2
184.80914,159.71854,63.28660,5.96286,3.63553,e2,3
325.30453,103.29231,80.35497,5.46964,4.97851,e2,3
321.43728,151.84903,58.09822,5.52904,3.52525,e2,3
303.84187,238.84793,74.61153,7.71742,3.23754,e2,3
287.41269,205.94226,40.22326,5.37895,2.62306,e2,3
216.47372,200.67580,108.60978,8.62714,4.26634,e2,3
195.32298,112.79503,47.15074,4.43741,3.80180,e2,3
114.46597,170.00355,20.61635,3.52618,2.08238,e2,3
324.17342,262.73600,59.92846,7.31221,2.78614,e2,3
297.48073,169.54616,82.51150,7.04689,3.99238,e2,3
275.35586,157.63922,89.12429,7.04338,4.29776,e2,3
201.27120,148.70795,75.76739,6.27643,4.01789,e2,3
287.15670,41.38663,76.45203,3.57466,7.20630,e2,3
256.49146,284.26062,44.25370,6.49986,2.32406,e2,3
346.97627,64.42595,68.17633,4.20515,5.64631,e2,3
347.87210,170.56023,53.23043,5.68446,3.25876,e2,3
335.38208,198.68304,74.77112,7.16629,3.56534,e2,3
251.42316,212.97467,58.93573,6.56545,3.08394,e2,3
309.13375,126.68205,53.68196,4.97597,3.70469,e2,3
257.23867,86.12635,74.43446,4.87022,5.18135,e2,3
383.00294,133.74773,73.27360,5.87459,4.18190,e2,3
276.16807,139.41854,71.92915,5.97112,4.06330,e2,3
231.79402,95.81770,48.89070,4.13434,4.01672,e2,3
328.71830,224.63571,54.90984,6.49335,2.90101,e2,3
343.32825,84.23474,67.29879,4.57632,4.88213,e2,3
246.25541,159.20853,79.83117,6.63624,4.05935,e2,3
282.19827,188.21912,89.05899,7.54095,3.90773,e2,3
408.84349,112.01140,62.71389,5.00155,4.17005,e2,3
331.29235,244.35806,65.11428,7.37620,3.00397,e2,3
315.37100,116.40080,29.74251,3.53918,2.88673,e2,3
276.98728,36.45861,45.45463,2.69527,5.93096,e2,3
318.16960,200.59187,79.83996,7.44848,3.66044,e2,3
243.68580,71.81651,78.26292,4.62285,5.72471,e2,3
326.19547,252.50716,30.46463,5.16839,2.05674,e2,3
230.81171,239.83794,77.29868,7.92955,3.27462,e2,3
297.26737,63.21076,67.42826,4.06119,5.75028,e2,3
402.27508,221.99599,74.36814,7.48199,3.31837,e2,3
247.40181,167.35546,50.27582,5.40740,3.10004,e2,3
313.27508,65.83995,78.45781,4.53352,5.98418,e2,3
336.76092,147.24467,49.40482,5.08036,3.29149,e2,3
236.53542,112.37613,56.08347,4.74178,4.05432,e2,3
277.78776,144.70432,73.83573,6.09766,4.03663,e2,3
276.09890,204.15204,93.02783,8.05856,3.80418,e2,3
283.81323,215.45290,45.78622,5.82390,2.68687,e2,3
392.04462,190.91737,41.82474,5.24020,2.69314,e2,3
352.74160,200.62811,99.10757,8.25751,4.00040,e2,3
359.49052,101.87284,43.66130,4.07941,3.62708,e2,3
425.35798,180.08296,76.49496,6.93649,3.74678,e2,3
373.83916,122.81639,58.52589,5.05501,3.96349,e2,3
225.69827,114.25096,62.49542,5.09037,4.17579,e2,3
344.79663,124.46666,66.59605,5.47152,4.19867,e2,3
332.07146,78.75491,54.24392,3.98251,4.51940,e2,3
295.60565,185.84298,34.11854,4.70151,2.54731,e2,3
310.45592,157.46213,64.59833,5.95511,3.59590,e2,3
259.38448,72.34327,75.38854,4.46941,5.67770,e2,3
366.46746,99.94070,94.48486,5.88872,5.40693,e2,3
309.78590,315.24886,60.50766,7.98776,2.57947,e2,3
356.97209,74.89120,53.97114,3.97703,4.75793,e2,3
320.55436,163.41131,51.31446,5.45922,3.26450,e2,3
277.11231,161.75840,77.53090,6.63862,3.92758,e2,3
276.23253,196.53864,35.21221,4.90277,2.48598,e2,3
283.75962,143.59738,66.80567,5.82538,3.92768,e2,3
340.49964,117.68816,60.62808,5.07318,4.05653,e2,3
275.49483,109.99662,29.61534,3.46417,2.97950,e2,3
300.56120,93.47118,60.37674,4.53000,4.50657,e2,3
273.58936,82.11716,64.61732,4.49691,4.91261,e2,3
279.38039,117.99312,44.72914,4.36704,3.50786,e2,3
322.38657,163.29666,81.03214,6.76334,3.97652,e2,3
374.09986,133.36975,92.66886,6.58167,4.68052,e2,3
237.71070,131.07262,71.68567,5.76474,4.21890,e2,3
278.94644,197.35533,43.90667,5.47236,2.75900,e2,3
335.14750,108.11689,65.97988,5.07091,4.45287,e2,3
274.82927,182.86796,58.77019,6.07714,3.25950,e2,3
347.23308,119.98694,53.00075,4.80157,3.74768,e2,3
224.83245,204.36656,47.32377,5.79191,2.79796,e2,3
343.35175,250.11909,55.24187,6.84392,2.81099,e2,3
260.17616,240.69821,86.53142,8.41266,3.46061,e2,3
249.87645,-56.74031,91.27934,3.77650,8.26814,e2,3
190.31254,96.88268,32.29337,3.42535,3.33040,e2,3
294.65619,162.78867,104.00322,7.63742,4.53288,e2,3
225.09939,69.53652,56.45968,3.86463,4.92759,e2,3
378.16186,96.49119,100.06125,5.83544,5.64732,e2,3
281.50137,125.39944,78.71510,5.99077,4.49275,e2,3
314.27711,117.46558,55.81861,4.83957,3.89841,e2,3
272.78755,150.94409,75.49436,6.31147,4.00382,e2,3
253.38936,95.91662,79.65375,5.27204,5.08616,e2,3
184.66138,208.76250,71.54083,7.21263,3.38029,e2,3
325.98441,99.74503,53.37504,4.45465,4.16643,e2,3
271.98019,107.05499,76.93096,5.47814,4.72522,e2,3
268.00853,149.81541,51.23231,5.26834,3.39274,e2,3
317.14438,67.16150,61.61825,3.97463,5.19893,e2,3
345.37314,106.50591,49.35830,4.37401,3.84836,e2,3
334.47259,102.36194,57.17899,4.61636,4.23414,e2,3
356.80675,123.02792,53.12488,4.85154,3.76990,e2,3
372.36700,229.23309,36.15409,5.35556,2.33308,e2,3
315.11702,149.57822,97.71683,7.17903,4.57332,e2,3
183.99337,35.67938,51.08184,2.82085,6.28495,e2,3
351.64533,224.23344,56.31906,6.55807,2.98927,e2,3
284.95583,143.33070,81.13340,6.40048,4.28481,e2,3
314.85328,-22.18207,38.41175,1.27008,10.97485,e2,3
338.51799,48.51435,81.23928,3.96823,6.85098,e2,3
280.96262,199.10898,45.19069,5.57994,2.77256,e2,3
313.19932,243.07811,36.75697,5.56125,2.26367,e2,3
234.22138,196.91561,75.92428,7.17274,3.56879,e2,3
212.88475,144.09435,53.13773,5.17184,3.46831,e2,3
226.02285,154.68484,67.84083,6.06709,3.67866,e2,3
265.82856,161.98068,56.71627,5.67207,3.42026,e2,3
343.03416,225.12116,45.84365,5.94778,2.59866,e2,3
305.00920,127.45621,63.64311,5.38172,4.02695,e2,3
306.65216,-31.77828,84.30269,2.58638,11.27421,e2,3
283.99910,248.74505,52.07920,6.67410,2.67383,e2,3
276.84351,200.02231,56.85298,6.15748,3.02608,e2,3
338.08231,116.48729,63.69620,5.19083,4.14576,e2,3
337.85722,37.78298,23.24118,1.90895,4.28918,e2,3
323.02336,170.05924,64.96528,6.21405,3.50415,e2,3
223.94472,180.00103,23.77757,3.86931,2.11323,e2,3
342.72784,80.23672,44.89543,3.67434,4.15045,e2,3
323.15279,171.64164,87.85517,7.25402,4.11484,e2,3
303.89929,173.09293,16.05969,3.20475,1.78761,e2,3
351.41163,224.02599,46.00615,5.96493,2.66078,e2,3
271.84471,118.31900,76.44812,5.63939,4.48842,e2,3
321.93346,115.62693,41.60355,4.16043,3.41400,e2,3
163.80264,101.21124,77.91350,5.32310,4.93390,e2,3
256.29037,113.02070,60.57067,4.89697,4.12889,e2,3
301.59086,138.61870,95.13845,6.81656,4.68550,e2,3
359.26977,227.93752,46.03263,6.02798,2.64643,e2,3
338.46221,195.66628,91.51429,7.82421,3.88014,e2,3
227.89850,193.44069,74.47025,7.03562,3.61395,e2,3
286.31644,170.92243,63.81770,6.15799,3.50807,e2,3
325.19335,111.76706,30.85657,3.56816,3.05648,e2,3
365.03873,121.20641,32.54254,3.77153,2.97160,e2,3
250.84399,32.32958,91.09672,3.58366,8.49150,e2,3
314.27297,22.38973,68.93892,2.78558,8.42355,e2,3
300.75149,39.21711,59.00379,3.15917,6.41195,e2,3
299.56621,73.54582,66.22414,4.24941,5.22430,e2,3
292.79626,225.84397,46.25460,5.96189,2.61412,e2,3
372.38690,268.91668,4.62233,2.15033,0.85568,e2,3
359.89011,121.79561,66.42781,5.34997,4.17626,e2,3
271.94573,135.73894,37.92195,4.22411,3.03721,e2,3
327.33140,145.75761,65.75188,5.79705,3.82490,e2,3
256.24314,59.04667,36.17628,2.87250,4.33659,e2,3
270.00937,74.05425,60.67648,4.11521,5.05191,e2,3
330.61553,128.58250,42.55575,4.47072,3.29272,e2,3
378.63628,160.76924,32.40239,4.32031,2.63312,e2,3
306.48110,121.91989,13.53975,2.51732,2.00173,e2,3
320.97601,116.75673,52.21433,4.70368,3.78874,e2,3
357.57612,117.42497,95.33185,6.32282,5.04560,e2,3
276.71176,124.85770,92.27659,6.33004,4.89725,e2,3
366.46309,137.58446,74.22790,5.97891,4.22461,e2,3
293.15133,47.44200,75.28192,3.78374,6.72389,e2,3
202.13372,81.12054,74.15272,4.75864,5.25744,e2,3
310.12739,95.24430,65.24231,4.85883,4.72223,e2,3
349.64072,-85.40003,49.63899,3.53500,4.88186,e2,3
287.18834,247.83645,67.33761,7.55798,3.02092,e2,3
270.50145,-25.77105,75.71629,1.93089,14.24363,e2,3
290.57651,98.44135,85.93628,5.56732,5.22951,e2,3
342.65952,136.90289,54.75078,5.20294,3.61280,e2,3
293.84643,175.05344,59.93524,6.05238,3.33351,e2,3
345.20593,97.24375,101.46249,5.93766,5.77857,e2,3
266.29830,192.35075,68.82328,6.76312,3.45619,e2,3
217.00024,235.69846,96.45247,8.83237,3.68737,e2,3
232.57800,128.72042,87.33578,6.31173,4.70157,e2,3
238.58952,99.97791,94.83799,5.89001,5.43018,e2,3
283.36803,88.71340,44.50595,3.82332,3.99699,e2,3
356.88341,140.46431,66.94351,5.80263,3.89801,e2,3
255.94800,132.66026,46.62886,4.74443,3.40701,e2,3
253.02955,146.53088,54.07998,5.26486,3.46697,e2,3
352.31311,167.44977,42.38427,4.97896,2.92845,e2,3
303.08143,123.19883,57.49387,5.00502,3.84973,e2,3
333.68030,89.49910,83.65788,5.20075,5.42895,e2,3
292.16928,184.70743,39.18728,5.03695,2.66434,e2,3
284.18443,146.57433,54.50304,5.34663,3.54621,e2,3
311.12104,177.43841,99.63123,7.83445,4.25513,e2,3
234.41250,191.70648,47.02134,5.55158,2.85575,e2,3
289.14595,229.51634,46.63876,6.11573,2.64114,e2,3
329.56061,142.99345,62.86111,5.63105,3.76666,e2,3
244.88024,223.50655,55.04648,6.48386,2.89863,e2,3
207.03837,112.31004,55.95985,4.76305,3.97782,e2,3
353.53386,107.91801,30.36226,3.52702,3.07411,e2,3
275.86966,112.05615,59.47534,4.85751,4.04780,e2,3
321.87172,253.75085,56.79272,6.96993,2.78875,e2,3
277.99506,184.71452,49.99532,5.63145,3.01177,e2,3
314.74448,119.46808,82.07894,5.88705,4.67205,e2,3
345.30298,218.63394,92.81083,8.31964,3.72473,e2,3
369.15234,105.18435,67.42579,5.09401,4.52959,e2,3
300.34136,99.93815,41.72748,3.93654,3.72202,e2,3
304.02806,97.87105,55.10987,4.44379,4.23326,e2,3
240.05871,229.20545,53.86313,6.52035,2.86046,e2,3
205.85811,147.46147,99.22441,7.13492,4.62150,e2,3
353.58574,137.36077,86.86829,6.53009,4.48814,e2,3
326.47439,154.12639,53.46399,5.38122,3.38136,e2,3
302.53349,357.68926,64.99800,8.78926,2.50825,e2,3
288.36448,123.53504,37.22819,4.04732,3.13576,e2,3
279.68722,210.84331,62.26565,6.70166,3.12916,e2,3
501.82609,138.40089,51.59515,5.03620,3.48753,e3,1
589.35631,64.66123,58.41577,3.83541,5.25033,e3,1
572.72351,381.15550,55.62003,8.43094,2.23555,e3,1
486.32654,240.12408,67.42866,7.44829,3.09828,e3,1
464.60010,56.31790,39.71611,3.03914,4.58948,e3,1
566.96076,82.97873,35.18500,3.35649,3.74816,e3,1
564.90245,141.29094,31.84950,4.01584,2.76262,e3,1
527.07537,109.53447,59.31703,4.83617,4.14307,e3,1
486.73566,164.38362,61.11873,5.93168,3.48759,e3,1
440.90263,130.39011,60.04792,5.26593,3.81800,e3,1
527.89644,112.69486,46.49083,4.37546,3.74529,e3,1
488.12899,107.15698,77.33360,5.47451,4.78629,e3,1
454.33531,240.25329,66.49927,7.34061,3.03709,e3,1
451.38760,304.82401,83.20438,9.22679,3.04573,e3,1
526.90793,123.64191,38.51241,4.14718,3.17295,e3,1
539.70724,31.50823,39.71230,2.43245,5.99001,e3,1
542.07485,54.15316,50.99269,3.31037,5.22797,e3,1
496.06282,78.38538,62.35983,4.28705,4.91804,e3,1
514.09771,149.72206,43.64703,4.85014,3.09099,e3,1
623.47254,225.40530,35.17965,5.18129,2.27622,e3,1
487.91679,102.57653,14.75006,2.39970,2.16889,e3,1
503.40124,195.50245,61.02361,6.43727,3.20596,e3,1
479.25456,213.10890,57.66078,6.53979,3.00691,e3,1
478.19528,124.08724,59.67169,5.15924,3.91748,e3,1
563.05749,174.37682,62.88068,6.18200,3.46441,e3,1
535.75671,237.42486,92.45660,8.68023,3.56566,e3,1
529.05232,156.52271,59.56901,5.76274,3.50821,e3,1
524.88310,105.67936,53.45727,4.50139,4.00780,e3,1
440.71676,119.43404,61.06004,5.18423,4.09911,e3,1
529.36271,123.67238,71.50748,5.60079,4.31777,e3,1
467.21556,144.14542,62.54874,5.62263,3.75273,e3,1
517.82423,106.86216,34.08485,3.67830,3.22625,e3,1
386.79971,208.79016,100.28633,8.45558,3.97621,e3,1
509.13955,190.45239,48.00618,5.65992,2.88169,e3,1
419.54996,118.71328,34.64993,3.85755,3.05768,e3,1
472.10145,170.48920,80.05283,6.85785,3.92269,e3,1
418.54650,225.67519,41.42122,5.65901,2.52354,e3,1
554.64499,161.14285,57.91418,5.71149,3.41824,e3,1
461.61350,109.06439,46.77683,4.26661,3.67372,e3,1
510.20863,168.06149,97.61592,7.54236,4.29469,e3,1
509.42496,233.86480,78.32059,7.87134,3.32817,e3,1
493.49291,9.00053,55.44775,1.86504,10.52105,e3,1
506.02104,83.09234,45.74904,3.80819,4.15540,e3,1
543.31995,184.46492,53.17564,5.80961,3.07386,e3,1
498.16674,125.80602,60.28943,5.25765,3.94959,e3,1
433.07260,184.11710,84.25787,7.34667,3.85484,e3,1
595.51925,350.98936,61.58151,8.53577,2.47657,e3,1
519.11414,193.90711,85.20416,7.50808,3.76330,e3,1
482.85533,246.61964,37.54254,5.67542,2.28797,e3,1
339.15151,209.86113,86.50609,7.90247,3.68542,e3,1
547.44041,225.78042,31.66328,4.96933,2.21572,e3,1
507.83798,97.88370,52.74525,4.33015,4.10397,e3,1
425.04977,105.10275,81.32893,5.54949,4.95198,e3,1
516.38362,-48.59495,46.17999,2.46440,6.53708,e3,1
566.37431,197.40114,43.34727,5.37870,2.72373,e3,1
408.99384,43.88771,63.69252,3.40860,6.40916,e3,1
489.40089,126.70523,46.15737,4.55066,3.42102,e3,1
546.51419,98.81294,72.76508,5.10764,4.75539,e3,1
451.83578,150.12714,32.97738,4.17000,2.70581,e3,1
570.43236,95.41039,54.16105,4.39738,4.19371,e3,1
502.74283,149.12216,34.77637,4.29261,2.79973,e3,1
493.43651,70.84564,34.80816,3.03668,4.01337,e3,1
493.03103,200.82509,6.17029,2.15116,1.12967,e3,1
476.29849,203.89651,31.11651,4.63873,2.26820,e3,1
510.83412,75.92664,1.77167,0.75344,1.02174,e3,1
471.21896,62.80665,44.57152,3.37386,4.59926,e3,1
569.62890,59.10352,78.62346,4.21286,6.28187,e3,1
542.55895,208.66972,91.53616,8.10625,3.84233,e3,1
486.38648,196.58440,82.81565,7.51845,3.68545,e3,1
